0.034446,-0.88162,0.97631,37.555,40.683,32.154,27.914,-0.342,-0.214,-0.032,0.194,0.0023299,0.0026306,0.0036337,0.0038264,37.534,40.649,32.111,27.854
0.76552,-0.3217,0.93737,6.0083,3.8837,2.9866,2.2009,-0.334,-0.194,0.002,0.246,0.012021,0.024522,0.036015,0.044502,5.8035,3.5284,2.4773,1.5104
0.48976,-0.87087,1.0293,10.387,6.5628,4.9662,3.5583,-0.352,-0.236,-0.07,0.138,0.006112,0.012614,0.019485,0.025465,10.268,6.3489,4.6494,3.0642
0.70936,-0.38534,0.95521,6.2313,4.0304,3.0828,2.2599,-0.338,-0.204,-0.014,0.222,0.011201,0.022839,0.033852,0.042178,6.0337,3.6859,2.5874,1.5793
0.6797,-0.54177,0.93252,6.94,4.5309,3.4559,2.5057,-0.334,-0.192,0.006,0.25,0.010555,0.021386,0.031961,0.040073,6.7658,4.223,3.0085,1.8662
0.119,-0.78797,1.0919,26.597,16.135,13.629,9.482,-0.362,-0.26,-0.112,0.074,0.0025052,0.0048976,0.0067142,0.0093069,26.552,16.056,13.512,9.3218
0.34039,-0.65146,0.94476,10.057,6.7759,4.9957,3.4812,-0.338,-0.202,-0.01,0.228,0.0072506,0.014108,0.022211,0.029351,9.9412,6.5623,4.6784,2.9734
0.75127,-1.1701,1.0012,9.1358,5.7874,4.3612,3.1628,-0.346,-0.222,-0.046,0.174,0.0071953,0.01509,0.023242,0.02985,8.9999,5.5448,4.0003,2.6245
0.69908,-0.17137,1.0919,5.217,3.4665,2.7019,2.0151,-0.362,-0.258,-0.108,0.08,0.010225,0.020506,0.029867,0.039644,4.9876,3.0748,2.1473,1.3762
0.54722,-1.353,0.92986,10.615,6.6848,5.0246,3.6462,-0.33,-0.186,0.016,0.264,0.0071953,0.015141,0.023298,0.029788,10.498,6.4753,4.7101,3.1716
0.25751,-0.2502,0.95086,4.7946,3.148,2.3872,1.7739,-0.342,-0.212,-0.024,0.21,0.01399,0.027764,0.041127,0.051501,4.5403,2.7104,1.7752,1.007
0.81428,-1.1883,1.0859,8.6368,5.5333,4.2192,3.0584,-0.36,-0.254,-0.102,0.09,0.006548,0.013512,0.02073,0.027926,8.4958,5.2825,3.8467,2.6117
0.34998,-1.262,0.95022,12.767,8.606,6.4525,4.684,-0.336,-0.198,-0.004,0.236,0.0057169,0.011388,0.0177,0.022983,12.676,8.4424,6.208,4.3066
0.61604,-0.82736,0.97033,8.6785,5.7594,4.3129,3.1046,-0.34,-0.21,-0.026,0.204,0.0080582,0.015846,0.024601,0.031521,8.541,5.5131,3.9497,2.5545
0.83083,-0.65147,1.0099,7.3649,4.6678,3.5735,2.5972,-0.348,-0.226,-0.054,0.16,0.0086094,0.01803,0.027123,0.034463,7.1966,4.3704,3.1392,1.9735
0.91719,-1.1218,1.0514,8.3436,5.264,4.0075,2.9059,-0.354,-0.242,-0.08,0.122,0.0071674,0.01508,0.022963,0.030364,8.1946,4.9993,3.6158,2.3975
0.75373,-0.97319,1.0136,8.744,5.5704,4.2127,3.0383,-0.348,-0.228,-0.056,0.158,0.0072939,0.015226,0.023346,0.030143,8.6024,5.318,3.8391,2.4816
0.075854,-1.4861,1.0062,17.458,12.463,8.9933,6.8292,-0.346,-0.22,-0.044,0.176,0.0042084,0.0072267,0.011804,0.015129,17.397,12.349,8.813,6.6011
0.77917,-0.10366,0.92598,5.3311,3.4984,2.7176,2.0304,-0.33,-0.188,0.014,0.264,0.013897,0.027803,0.039874,0.0488,5.1031,3.1092,2.1651,1.3097
0.56882,-0.83348,0.90238,9.4208,6.0124,4.4959,3.2234,-0.326,-0.176,0.034,0.294,0.0084001,0.017456,0.026814,0.034089,9.2891,5.776,4.1465,2.6892
0.33712,-1.316,1.0589,11.554,8.3602,6.4218,4.6893,-0.356,-0.242,-0.084,0.116,0.0052785,0.0095672,0.01475,0.019731,11.463,8.1969,6.1773,4.3957
0.31122,-0.74058,0.93313,12.57,7.8745,5.9626,4.1386,-0.334,-0.194,0.002,0.244,0.0061011,0.012563,0.019271,0.025725,12.472,7.695,5.6949,3.6996
0.60198,-1.1577,1.0308,9.3047,6.4644,4.8443,3.5049,-0.35,-0.234,-0.066,0.142,0.0067001,0.012842,0.020052,0.026069,9.1827,6.2459,4.519,3.01
0.68921,-0.3956,0.99011,6.0696,4.0565,3.1003,2.2704,-0.346,-0.22,-0.042,0.18,0.01072,0.021217,0.031624,0.039679,5.8734,3.7136,2.6075,1.5915
0.083821,-1.2111,1.0827,16.463,15.904,12.938,9.6471,-0.358,-0.252,-0.098,0.094,0.0040038,0.005037,0.0072327,0.009509,16.413,15.821,12.825,9.5251
0.15238,-0.27361,1.0077,5.7729,3.646,2.6082,1.8623,-0.354,-0.24,-0.074,0.136,0.010298,0.021311,0.03408,0.044302,5.5573,3.249,2.0357,1.1146
0.99613,-1.448,0.98854,7.9522,5.1231,3.9031,2.8441,-0.342,-0.214,-0.034,0.19,0.0085276,0.017415,0.02635,0.033495,7.7994,4.8523,3.5009,2.2632
0.10665,-0.05985,0.90093,2.0809,1.5933,1.3588,1.1904,-0.336,-0.192,0.016,0.272,0.032195,0.054924,0.070295,0.094236,1.5324,0.86375,0.49279,0.28835
0.77491,-0.28698,1.0737,5.811,3.7926,2.9332,2.169,-0.358,-0.252,-0.098,0.096,0.0096256,0.019501,0.028777,0.038165,5.6023,3.4313,2.4164,1.5656
0.084436,-0.94282,0.95197,19.56,22.675,17.712,13.4,-0.338,-0.202,-0.01,0.226,0.0042534,0.0044536,0.0066825,0.0082116,19.524,22.613,17.626,13.268
0.80007,-0.89313,1.0821,8.1085,5.2194,3.9847,2.8967,-0.36,-0.254,-0.1,0.09,0.0069379,0.014275,0.021828,0.0293,7.9593,4.9541,3.5936,2.425
0.18185,-1.1564,0.92911,16.145,12.657,9.7186,7.0865,-0.33,-0.188,0.014,0.262,0.005005,0.0081802,0.012331,0.016026,16.083,12.546,9.5592,6.8395
0.13607,-0.20532,1.0159,4.2305,2.7784,2.076,1.5683,-0.358,-0.246,-0.082,0.124,0.013392,0.026587,0.040086,0.051845,3.9429,2.2848,1.3934,0.7621
0.54986,-1.3431,1.0706,9.742,6.6249,4.9931,3.6267,-0.356,-0.248,-0.09,0.104,0.0059114,0.011825,0.018275,0.024637,9.6249,6.4151,4.6783,3.2504
0.62206,-1.0195,1.0026,9.6788,6.1148,4.6732,3.3569,-0.346,-0.224,-0.048,0.17,0.0068217,0.014158,0.021677,0.028113,9.5514,5.8868,4.3347,2.8418
0.40181,-1.4515,0.94798,12.289,7.437,5.601,4.087,-0.334,-0.196,0,0.242,0.0062203,0.013247,0.020468,0.026297,12.185,7.2505,5.3188,3.6629
0.12332,-1.2819,0.94799,20.484,13.528,10.39,7.6557,-0.334,-0.196,0,0.24,0.0038572,0.0073928,0.011297,0.014593,20.425,13.425,10.244,7.4392
0.41727,-1.4928,1.0805,11.905,7.3081,5.4107,3.9491,-0.358,-0.25,-0.096,0.098,0.0049915,0.01059,0.016806,0.022574,11.797,7.1152,5.1182,3.6046
0.94479,-0.79975,0.99785,7.5434,4.8267,3.6908,2.6818,-0.346,-0.222,-0.044,0.176,0.0086942,0.017906,0.027023,0.034339,7.3806,4.5389,3.2688,2.0723
0.33772,-0.157,0.97385,4.0111,2.7157,2.129,1.637,-0.344,-0.218,-0.036,0.19,0.015991,0.030805,0.043601,0.054318,3.7116,2.2256,1.4624,0.84274
0.1112,-0.34518,0.97795,8.8993,5.6482,3.7216,2.446,-0.35,-0.228,-0.054,0.166,0.0072895,0.014975,0.02642,0.036531,8.7649,5.3724,3.2991,1.8026
0.24169,-0.93633,0.91929,17.281,10.874,8.3228,5.9092,-0.33,-0.186,0.018,0.268,0.0045646,0.0094782,0.014501,0.019202,17.21,10.745,8.1333,5.6015
0.13197,-0.091027,1.0912,2.4991,1.8239,1.5042,1.2673,-0.368,-0.268,-0.124,0.062,0.018989,0.033924,0.045549,0.062667,2.0325,1.1573,0.67479,0.39452
0.57521,-1.4769,0.94696,10.324,6.3584,4.7655,3.4646,-0.334,-0.194,0.002,0.242,0.0071775,0.015432,0.023774,0.030367,10.201,6.1384,4.434,2.9714
0.35316,-0.28087,0.90308,5.1528,3.4049,2.5918,1.9134,-0.33,-0.184,0.024,0.28,0.014598,0.028868,0.042453,0.052308,4.9174,2.9985,2.0192,1.1717
0.043024,-1.3053,1.0298,28.889,15.932,12.927,9.7349,-0.35,-0.232,-0.062,0.148,0.0025654,0.0054271,0.008058,0.010162,28.844,15.85,12.823,9.5824
0.73172,-0.55332,0.99018,6.8553,4.5335,3.4436,2.504,-0.344,-0.22,-0.042,0.18,0.0095205,0.019177,0.028948,0.036584,6.6806,4.2251,2.9952,1.8647
0.54701,-1.1053,1.0489,10.743,6.6733,5.0761,3.6549,-0.354,-0.24,-0.08,0.122,0.005817,0.012101,0.018539,0.02474,10.626,6.4645,4.7651,3.2302
0.18896,-0.49201,0.9367,11.574,7.109,5.0132,3.3318,-0.338,-0.202,-0.01,0.228,0.0063617,0.013369,0.022113,0.030417,11.466,6.8997,4.6956,2.8066
0.36848,-0.58808,1.056,9.0164,5.9027,4.3646,3.05,-0.358,-0.248,-0.092,0.104,0.0064762,0.013052,0.020636,0.028497,8.8826,5.6585,4.0034,2.5895
0.081126,-0.11092,1.0551,2.5971,1.8359,1.4896,1.2531,-0.366,-0.264,-0.112,0.082,0.018883,0.034934,0.047964,0.066475,2.1375,1.1677,0.65375,0.37185
0.48679,-0.88615,0.98936,10.307,6.6812,5.0623,3.6062,-0.344,-0.218,-0.04,0.182,0.006554,0.013283,0.02047,0.026835,10.19,6.47,4.7495,3.1174
0.30635,-0.77203,1.0022,13.126,8.4239,6.1754,4.3325,-0.348,-0.226,-0.052,0.162,0.0051045,0.01037,0.016531,0.022093,13.032,8.2522,5.9199,3.9122
0.81763,-0.32228,1.0289,6.0006,3.9156,3.0177,2.2221,-0.352,-0.234,-0.068,0.14,0.010088,0.0205,0.030331,0.038138,5.798,3.5636,2.5124,1.5356
0.37861,-0.29597,1.0066,5.3507,3.5025,2.6681,1.9646,-0.35,-0.232,-0.06,0.152,0.011448,0.023053,0.034367,0.043204,5.1228,3.1074,2.1094,1.2323
0.35073,-0.095816,1.0752,3.6984,2.5282,2.0141,1.5731,-0.36,-0.254,-0.102,0.09,0.014424,0.027432,0.038306,0.050792,3.3759,2.0121,1.3207,0.81226
0.55016,-0.59301,1.0174,7.7602,5.0219,3.7665,2.706,-0.35,-0.232,-0.064,0.148,0.0080017,0.016404,0.025363,0.032625,7.6023,4.7397,3.3538,2.0974
0.20774,-1.0976,0.99418,16.148,11.562,9.0292,6.697,-0.344,-0.22,-0.042,0.18,0.0045362,0.0079666,0.011876,0.015232,16.083,11.446,8.86,6.4313
0.23049,-0.24456,0.93895,4.7434,3.1109,2.3428,1.7425,-0.34,-0.206,-0.016,0.222,0.014418,0.028551,0.042537,0.053279,4.4854,2.6664,1.7219,0.96982
0.22592,-1.3026,0.94553,16.896,10.411,7.9062,5.7688,-0.334,-0.194,0.002,0.244,0.0044799,0.0095877,0.014786,0.019155,16.821,10.278,7.7085,5.4686
0.4357,-1.0821,1.0847,12,7.6832,5.7967,4.1515,-0.36,-0.254,-0.102,0.088,0.004803,0.0099012,0.015418,0.021049,11.898,7.4993,5.523,3.8185
0.43021,-1.2805,1.081,11.684,7.4501,5.7663,4.1498,-0.358,-0.252,-0.098,0.094,0.0050159,0.010244,0.015709,0.021348,11.582,7.2667,5.4917,3.8221
0.97975,-0.88142,0.92222,7.7226,4.9204,3.7381,2.7221,-0.33,-0.184,0.02,0.27,0.0098765,0.020442,0.030675,0.038378,7.5625,4.6368,3.3213,2.119
0.25806,-0.92878,1.019,16.52,10.234,7.9521,5.6169,-0.35,-0.232,-0.062,0.148,0.0037518,0.0084458,0.012663,0.017124,16.445,10.098,7.7524,5.293
0.26221,-0.62385,1.0422,11.906,7.7314,5.6204,3.8379,-0.356,-0.244,-0.084,0.116,0.0050896,0.010354,0.016653,0.02341,11.804,7.5417,5.3361,3.447
0.22175,-1.3864,0.95934,15.153,9.9639,7.4219,5.5022,-0.336,-0.2,-0.008,0.228,0.0049555,0.0097888,0.015382,0.019654,15.075,9.8242,7.2125,5.1891
0.31878,-0.90452,1.0016,11.905,8.997,6.7449,4.7393,-0.346,-0.224,-0.05,0.168,0.0055014,0.0098169,0.015267,0.020602,11.817,8.8378,6.5089,4.3567
0.085516,-1.1585,1.0602,25.254,17.624,13.557,10.147,-0.356,-0.244,-0.086,0.114,0.0026757,0.0047412,0.0072064,0.0093109,25.207,17.545,13.45,10.033
0.02922,-0.11176,1.0461,2.8085,1.8547,1.47,1.2345,-0.37,-0.268,-0.118,0.076,0.017029,0.033957,0.04849,0.068768,2.3644,1.1854,0.62993,0.34667
0.48861,-0.66205,0.94746,8.3565,5.6261,4.2161,2.9994,-0.338,-0.202,-0.01,0.228,0.0086472,0.016856,0.025963,0.033434,8.2162,5.3732,3.8441,2.4332
0.45885,-0.05798,1.0094,4.0779,2.7547,2.1823,1.6809,-0.348,-0.228,-0.056,0.16,0.015017,0.029024,0.040578,0.050515,3.7838,2.2745,1.5269,0.89432
0.52114,-1.207,0.99778,10.023,7.023,5.2448,3.7909,-0.344,-0.22,-0.042,0.178,0.0066291,0.012591,0.019727,0.025676,9.9106,6.8211,4.9433,3.3288
0.62406,-0.50401,0.9791,6.7678,4.4692,3.3908,2.4542,-0.344,-0.216,-0.034,0.192,0.0097715,0.01975,0.02984,0.037723,6.5901,4.1551,2.9357,1.8064
0.36744,-0.018878,0.90755,3.5209,2.422,1.9482,1.5372,-0.328,-0.18,0.028,0.286,0.021112,0.039597,0.053212,0.065481,3.1828,1.8893,1.2379,0.72208
0.88517,-0.13621,1.0592,5.7058,3.6629,2.8498,2.1207,-0.356,-0.244,-0.086,0.112,0.010132,0.02077,0.030302,0.040016,5.4898,3.2917,2.3192,1.5063
0.098712,-1.1595,0.96707,17.506,16.781,13.057,9.7293,-0.34,-0.206,-0.018,0.214,0.0045524,0.0059658,0.0086927,0.011167,17.458,16.698,12.943,9.5571
0.67973,-1.3563,1.0442,9.2148,6.0781,4.5627,3.302,-0.352,-0.238,-0.074,0.13,0.0066271,0.013376,0.020754,0.027016,9.0851,5.8462,4.2158,2.7853
0.10676,-0.54388,0.99883,20.908,12.949,8.735,5.3411,-0.35,-0.23,-0.06,0.152,0.0031525,0.0067525,0.011595,0.01794,20.849,12.83,8.5468,4.9936
0.77905,-0.44762,1.0807,6.5131,4.2114,3.2176,2.3515,-0.36,-0.254,-0.102,0.09,0.0085054,0.017426,0.026272,0.035141,6.3244,3.8809,2.7404,1.7859
0.89092,-1.0459,1.0397,8.2027,5.2559,3.9869,2.9049,-0.352,-0.238,-0.074,0.132,0.0074292,0.015414,0.023546,0.030138,8.0537,4.9909,3.5951,2.3301
0.19781,-1.5228,1.0488,13.924,9.5432,6.9744,5.109,-0.352,-0.238,-0.074,0.13,0.0047021,0.0087043,0.014056,0.018479,13.841,9.3949,6.7465,4.7778
0.50002,-0.81694,1.0809,10.009,6.3759,4.7603,3.3974,-0.36,-0.254,-0.102,0.088,0.0058173,0.011697,0.018521,0.025224,9.8848,6.152,4.4291,2.9864
0.60987,-0.60057,1.0719,7.271,4.8867,3.6997,2.6589,-0.358,-0.252,-0.098,0.096,0.0078638,0.015341,0.023512,0.03181,7.1092,4.5985,3.2789,2.1477
0.80549,-0.66488,0.93658,7.406,4.7734,3.6241,2.6265,-0.334,-0.194,0.004,0.248,0.0099182,0.020322,0.030573,0.038444,7.2398,4.4796,3.1949,2.0073
0.23993,-0.17827,0.90573,3.8566,2.6092,2.0295,1.5666,-0.332,-0.188,0.016,0.27,0.018823,0.035852,0.050791,0.063086,3.5442,2.099,1.339,0.75873
0.4899,-1.307,1.0957,10.757,7.1926,5.3689,3.8813,-0.36,-0.256,-0.106,0.082,0.0052517,0.01045,0.01636,0.022249,10.647,6.9956,5.0734,3.5283
0.71269,-0.78466,0.99422,8.0325,5.2732,3.9809,2.8723,-0.346,-0.22,-0.044,0.178,0.0082804,0.016527,0.025337,0.03244,7.8827,5.0065,3.5883,2.2904
0.059619,-0.49956,0.90849,30.233,17.91,10.817,6.1195,-0.332,-0.19,0.01,0.258,0.0027716,0.0059033,0.01105,0.018278,30.192,17.818,10.663,5.8118
0.071445,-0.75139,0.91935,29.793,24.075,19.696,14.364,-0.332,-0.188,0.012,0.26,0.0028387,0.0046298,0.0062274,0.0079891,29.763,24.023,19.62,14.232
0.81815,-0.2866,1.0445,5.9609,3.8505,2.9643,2.1877,-0.354,-0.24,-0.078,0.124,0.0099583,0.020226,0.029995,0.03823,5.7543,3.4926,2.4515,1.5188
0.14987,-0.53469,1.0037,14.694,9.6438,6.5614,4.2517,-0.35,-0.232,-0.062,0.148,0.0045193,0.0088128,0.015238,0.021948,14.614,9.4853,6.3168,3.8183
0.97297,-0.55136,1.0601,6.88,4.4023,3.3624,2.4571,-0.356,-0.246,-0.088,0.11,0.0083471,0.017425,0.02628,0.035072,6.7001,4.0863,2.903,1.9124
0.4538,-0.8916,1.0651,10.546,7.0643,5.2907,3.7555,-0.358,-0.248,-0.092,0.104,0.0055331,0.011005,0.017275,0.02363,10.434,6.8624,4.9913,3.3837
0.08347,-1.3616,0.93468,16.306,13.442,10.307,7.9265,-0.33,-0.188,0.014,0.26,0.0049957,0.0076605,0.011774,0.014548,16.251,13.341,10.164,7.7262
0.39094,-0.26487,1.0607,4.9653,3.3213,2.556,1.8975,-0.358,-0.252,-0.096,0.1,0.011179,0.021946,0.032437,0.043109,4.7248,2.9088,1.9771,1.2272
0.060471,-0.94364,1.0054,28.342,25.37,21.97,16.519,-0.348,-0.226,-0.052,0.164,0.002624,0.0038185,0.0050037,0.0063189,28.312,25.319,21.902,16.418
0.4168,-0.539,1.0256,7.9201,5.1191,3.8623,2.7346,-0.352,-0.236,-0.072,0.136,0.0077312,0.015813,0.024316,0.031676,7.7675,4.8432,3.4579,2.1295
0.29198,-0.89276,0.9031,14.79,9.3344,7.0834,5.034,-0.326,-0.176,0.034,0.29,0.0056053,0.011405,0.01741,0.022786,14.707,9.184,6.8605,4.6707
0.98406,-1.3082,0.92124,8.1401,5.2062,3.9449,2.8711,-0.328,-0.182,0.022,0.274,0.0094354,0.01953,0.029424,0.036952,7.9889,4.9379,3.5468,2.2934
0.37241,-1.2596,0.99794,12.01,8.3102,6.2682,4.5127,-0.344,-0.22,-0.042,0.178,0.0055546,0.010744,0.016698,0.02199,11.915,8.141,6.0155,4.1227
0.33949,-0.075979,1.0841,3.5448,2.4475,1.9558,1.5383,-0.362,-0.258,-0.108,0.082,0.014733,0.027828,0.038598,0.051334,3.2098,1.917,1.2479,0.76641
0.052677,-0.41177,0.95382,23.597,12.386,7.0732,4.0199,-0.344,-0.216,-0.034,0.192,0.0030159,0.0073849,0.015176,0.024696,23.54,12.247,6.8387,3.5725
0.42284,-0.7102,1.0885,9.7655,6.3891,4.7228,3.3564,-0.362,-0.258,-0.108,0.078,0.0057531,0.011484,0.018293,0.025035,9.6418,6.1649,4.3907,2.9373
0.41774,-0.026621,0.96029,3.7796,2.5836,2.0655,1.6093,-0.34,-0.206,-0.018,0.216,0.017733,0.03377,0.04622,0.057198,3.4649,2.0785,1.3835,0.80875
0.7011,-0.52411,1.0078,6.9421,4.4434,3.394,2.4676,-0.348,-0.228,-0.054,0.16,0.0091701,0.018879,0.028396,0.03598,6.7646,4.1303,2.9397,1.8223
0.69811,-0.52382,0.93563,6.9559,4.4739,3.3915,2.468,-0.334,-0.194,0.004,0.246,0.010534,0.021554,0.032364,0.040399,6.7785,4.1611,2.9371,1.8226
0.12801,-0.0014445,0.93422,1.955,1.5341,1.3315,1.1785,-0.336,-0.198,0,0.246,0.03299,0.054786,0.068524,0.091893,1.3801,0.78876,0.45913,0.27279
0.032601,-0.68927,1.0764,15.43,51.961,38.393,21.105,-0.36,-0.256,-0.106,0.082,0.0026611,0.0022529,0.0026958,0.0046568,15.415,51.935,38.353,21.027
0.66918,-1.2717,0.97378,9.7945,6.0873,4.6123,3.341,-0.34,-0.208,-0.024,0.206,0.0071375,0.015195,0.023222,0.029828,9.6663,5.8581,4.2702,2.8285
0.46073,-0.028843,0.93128,4.0142,2.7124,2.1557,1.6664,-0.332,-0.192,0.008,0.254,0.017868,0.034294,0.047218,0.057901,3.7154,2.2268,1.4942,0.87696
0.85552,-0.558,0.97525,6.9224,4.4711,3.4024,2.4799,-0.342,-0.212,-0.028,0.2,0.0098051,0.020007,0.030116,0.037901,6.7448,4.1586,2.9481,1.8371
0.19092,-0.8981,0.9964,19.924,12.964,9.7362,7.0127,-0.346,-0.222,-0.046,0.172,0.0033364,0.006944,0.010805,0.014401,19.863,12.855,9.5758,6.7502
0.12061,-0.6448,0.94524,23.499,15.179,10.725,6.9031,-0.338,-0.204,-0.014,0.222,0.0031351,0.0065408,0.010642,0.015578,23.447,15.08,10.573,6.6307
0.38462,-0.65504,0.95036,9.9231,6.3401,4.6933,3.2945,-0.338,-0.204,-0.014,0.222,0.0071915,0.014887,0.023338,0.030574,9.7983,6.1127,4.3565,2.7648
0.29044,-0.60147,0.95306,10.695,6.8139,5.0478,3.48,-0.34,-0.206,-0.018,0.214,0.0066438,0.013659,0.021591,0.028838,10.581,6.6033,4.7337,2.9715
0.82438,-0.027232,1.046,5.3629,3.4935,2.7146,2.0309,-0.354,-0.24,-0.078,0.126,0.010942,0.022225,0.032279,0.040638,5.1345,3.1036,2.1608,1.3218
0.34388,-0.65334,0.92155,10.611,6.7606,4.9553,3.4742,-0.332,-0.19,0.01,0.258,0.0071511,0.0148,0.023387,0.030523,10.495,6.5464,4.6372,2.9655
0.90631,-0.18904,1.0636,5.7784,3.7697,2.9161,2.1626,-0.356,-0.246,-0.09,0.108,0.0099116,0.020036,0.029484,0.039046,5.5679,3.4063,2.3953,1.5576
0.26073,-0.63718,0.9045,12.107,7.9443,5.7325,3.9367,-0.328,-0.182,0.026,0.28,0.0065286,0.01305,0.020983,0.028054,12.007,7.7597,5.4558,3.4768
0.42526,-1.0796,0.9323,12.409,7.8504,5.8768,4.2096,-0.332,-0.19,0.01,0.256,0.0062782,0.012786,0.019853,0.025858,12.308,7.669,5.6071,3.7863
0.17877,-0.90653,0.91885,21.187,13.61,10.429,7.4278,-0.33,-0.186,0.018,0.268,0.0035927,0.007687,0.011592,0.015376,21.129,13.506,10.277,7.1801
0.59852,-0.83107,1.0392,8.7409,5.7892,4.3927,3.1415,-0.354,-0.238,-0.076,0.128,0.0069797,0.013914,0.021402,0.027976,8.6056,5.5467,4.0348,2.5972
0.69989,-0.56779,0.90672,7.0039,4.5969,3.5086,2.5403,-0.328,-0.178,0.03,0.286,0.01111,0.022256,0.033151,0.041361,6.8323,4.2932,3.0666,1.9068
0.068806,-1.0688,1.0062,16.418,22.157,17.229,12.92,-0.346,-0.224,-0.05,0.166,0.0044443,0.004055,0.0063507,0.0079885,16.379,22.092,17.143,12.795
0.65445,-0.93051,1.064,8.6386,5.7623,4.4216,3.1764,-0.356,-0.248,-0.09,0.106,0.0067288,0.013422,0.020454,0.027722,8.5039,5.5214,4.065,2.7427
0.71836,-0.049246,1.0063,4.9967,3.3195,2.5944,1.9532,-0.348,-0.224,-0.05,0.166,0.012639,0.02497,0.035813,0.044367,4.7567,2.9128,2.0212,1.218
0.32515,-1.4049,1.0222,12.62,8.497,6.3069,4.5613,-0.348,-0.228,-0.058,0.154,0.005189,0.010183,0.01603,0.021162,12.528,8.3308,6.056,4.1821
0.7788,-0.90564,0.91816,8.1576,5.3512,4.0706,2.9378,-0.328,-0.184,0.022,0.274,0.0093867,0.019,0.028572,0.036124,8.0107,5.0896,3.6848,2.3663
0.26647,-1.3294,0.9562,15.368,9.6379,7.1394,5.2505,-0.336,-0.2,-0.008,0.23,0.004897,0.010168,0.016025,0.020569,15.286,9.4916,6.9207,4.9179
0.44009,-0.74276,0.99148,9.9995,6.3685,4.8162,3.4041,-0.346,-0.222,-0.044,0.176,0.006685,0.013731,0.021273,0.027925,9.8769,6.1466,4.4878,2.8892
0.87537,-0.75704,1.0887,7.5488,4.8625,3.6915,2.6887,-0.36,-0.256,-0.106,0.084,0.0073089,0.015122,0.023119,0.030973,7.3867,4.5753,3.2709,2.1843
0.63771,-0.066454,0.94814,4.864,3.19,2.4996,1.8863,-0.336,-0.2,-0.006,0.234,0.014466,0.02885,0.040867,0.050163,4.613,2.7678,1.9086,1.1388
0.67612,-1.1167,1.0344,9.503,5.9899,4.5584,3.2949,-0.352,-0.236,-0.07,0.138,0.0065898,0.013673,0.021035,0.027276,9.3728,5.7573,4.2125,2.7734
0.69514,-1.464,0.95096,8.9562,5.8567,4.4267,3.2166,-0.334,-0.198,-0.002,0.236,0.0082513,0.016561,0.025202,0.032165,8.8232,5.6191,4.0705,2.6907
0.22404,-0.52177,1.0689,10.54,6.83,4.9586,3.3307,-0.36,-0.256,-0.104,0.086,0.0053804,0.010962,0.017799,0.025383,10.427,6.6164,4.6372,2.8907
0.34446,-0.34476,1.0351,5.8574,3.8395,2.8997,2.1002,-0.356,-0.242,-0.082,0.122,0.0099057,0.020063,0.030415,0.039639,5.6517,3.4753,2.3785,1.4291
