0.81472,-0.14798,5.4837,3.6144,2.7926,2.082,-0.338,-0.202,-0.012,0.226,0.01278,0.025469,0.036955,0.045531,5.263,3.2358,2.2533,1.3706
0.91338,-0.57749,6.8714,4.4804,3.4106,2.4861,-0.338,-0.202,-0.012,0.224,0.010223,0.020825,0.031207,0.039142,6.6943,4.1689,2.9574,1.8454
0.2785,-0.71176,12.074,8.4301,6.2094,4.2821,-0.34,-0.206,-0.018,0.216,0.0057809,0.011192,0.017812,0.02404,11.98,8.2577,5.952,3.8542
0.96489,-1.3232,8.3421,5.2677,3.9699,2.8905,-0.336,-0.2,-0.008,0.23,0.0085888,0.01809,0.027523,0.034809,8.192,5.0012,3.5743,2.3155
0.95717,-0.80837,7.3109,4.8638,3.6912,2.6828,-0.336,-0.202,-0.01,0.226,0.0096473,0.019334,0.029177,0.036775,7.1481,4.5759,3.2688,2.0736
0.14189,-0.9083,24.761,16.3,12.42,8.799,-0.338,-0.204,-0.014,0.22,0.0030028,0.0061314,0.0092467,0.012428,24.712,16.212,12.294,8.5946
0.79221,-0.063629,5.2464,3.4746,2.7007,2.0202,-0.336,-0.202,-0.01,0.226,0.0133,0.026428,0.038021,0.046801,5.0167,3.0829,2.1451,1.2976
0.035712,-0.23699,8.4863,4.3659,2.7228,1.8359,-0.35,-0.228,-0.05,0.176,0.0075311,0.019185,0.035249,0.048123,8.3207,4.0013,2.1627,1.0901
0.67874,-0.38054,6.1839,4.0049,3.0638,2.2445,-0.338,-0.204,-0.014,0.222,0.011271,0.022956,0.034028,0.042415,5.9851,3.6582,2.5657,1.5616
0.39223,-0.54117,8.2913,5.3045,3.9468,2.7924,-0.34,-0.208,-0.02,0.214,0.0084279,0.017383,0.02703,0.034825,8.143,5.0354,3.5514,2.1956
0.70605,-1.5208,9.2755,5.78,4.3588,3.1672,-0.336,-0.198,-0.006,0.232,0.0078173,0.016629,0.025394,0.032399,9.1401,5.5384,3.996,2.6348
0.046171,-1.4182,17.521,13.4,10.051,8.2551,-0.336,-0.198,-0.004,0.236,0.0046216,0.0074287,0.011796,0.013612,17.471,13.303,9.9081,8.0745
0.69483,-1.0727,8.9885,5.8975,4.4738,3.2195,-0.336,-0.202,-0.01,0.228,0.0080891,0.016179,0.024586,0.031586,8.8555,5.66,4.1212,2.689
0.034446,-0.88162,53.23,41.062,32.829,27.998,-0.338,-0.204,-0.014,0.22,0.0022128,0.0026671,0.0035876,0.0039207,53.209,41.028,32.786,27.938
0.76552,-0.3217,5.9964,3.8759,2.9848,2.1998,-0.338,-0.204,-0.012,0.224,0.011655,0.023784,0.034869,0.043263,5.7916,3.5205,2.4753,1.5092
0.48976,-0.87087,10.454,6.6077,4.9737,3.5572,-0.338,-0.204,-0.012,0.222,0.0069028,0.014298,0.022128,0.028691,10.336,6.394,4.657,3.0632
0.70936,-0.38534,6.2315,4.0288,3.0818,2.2599,-0.338,-0.204,-0.014,0.222,0.011205,0.022849,0.033866,0.042188,6.0339,3.6842,2.5864,1.5794
0.6797,-0.54177,7.0889,4.5568,3.4573,2.5042,-0.338,-0.204,-0.014,0.222,0.009982,0.020341,0.030676,0.03867,6.9147,4.2488,3.0097,1.8649
0.119,-0.78797,18.448,18.107,13.073,9.5274,-0.338,-0.206,-0.018,0.216,0.0043984,0.0055173,0.0087715,0.011336,18.404,18.028,12.957,9.3308
0.34039,-0.65146,10.234,6.7411,5.0027,3.4719,-0.34,-0.206,-0.018,0.216,0.0069179,0.013884,0.021797,0.028949,10.118,6.5275,4.6855,2.9639
0.75127,-1.1701,9.0462,5.79,4.3639,3.1616,-0.336,-0.2,-0.008,0.228,0.0079884,0.01646,0.0252,0.032154,8.9102,5.5473,4.0031,2.6236
0.69908,-0.17137,5.3247,3.4709,2.7007,2.015,-0.338,-0.204,-0.012,0.224,0.013046,0.026309,0.037899,0.046709,5.0952,3.0789,2.146,1.2912
0.54722,-1.353,10.814,6.7181,5.0166,3.6383,-0.336,-0.2,-0.006,0.23,0.0068123,0.014324,0.022261,0.028657,10.697,6.5085,4.7019,3.1639
0.25751,-0.2502,4.7724,3.149,2.384,1.7736,-0.342,-0.212,-0.028,0.204,0.013959,0.027523,0.040877,0.051146,4.518,2.7112,1.7721,1.0067
0.81428,-1.1883,8.785,5.6048,4.2255,3.0593,-0.336,-0.2,-0.008,0.228,0.0081943,0.016982,0.025978,0.033087,8.6442,5.3539,3.8529,2.508
0.34998,-1.262,13.687,8.6716,6.4555,4.6859,-0.336,-0.2,-0.008,0.23,0.0055236,0.011192,0.017544,0.022807,13.596,8.5079,6.2112,4.3083
0.61604,-0.82736,8.9795,5.6845,4.3293,3.0994,-0.338,-0.202,-0.012,0.224,0.0079478,0.016621,0.025187,0.032376,8.8419,5.4384,3.966,2.5493
0.83083,-0.65147,7.2757,4.6972,3.5782,2.5968,-0.338,-0.202,-0.012,0.224,0.0096975,0.0199,0.029894,0.037669,7.1074,4.3998,3.1439,1.9729
0.91719,-1.1218,8.262,5.2884,3.9993,2.9086,-0.336,-0.2,-0.008,0.228,0.008681,0.017952,0.027261,0.03449,8.113,5.0236,3.6074,2.335
0.75373,-0.97319,8.3134,5.579,4.2104,3.0388,-0.338,-0.202,-0.01,0.226,0.0086711,0.016971,0.025957,0.033093,8.1717,5.3264,3.8367,2.4818
0.075854,-1.4861,16.827,12.384,8.8722,6.7777,-0.336,-0.198,-0.002,0.236,0.0047295,0.0080857,0.013094,0.016552,16.767,12.271,8.6921,6.55
0.77917,-0.10366,5.2977,3.502,2.7144,2.0307,-0.338,-0.202,-0.01,0.226,0.013177,0.026224,0.037837,0.04653,5.0697,3.1126,2.162,1.3098
0.56882,-0.83348,9.404,5.9535,4.5008,3.2221,-0.338,-0.204,-0.012,0.222,0.0075445,0.015901,0.024303,0.031289,9.2722,5.7172,4.1514,2.6879
0.33712,-1.316,13.92,8.5972,6.4405,4.6666,-0.336,-0.2,-0.006,0.232,0.0054678,0.011345,0.017629,0.022966,13.829,8.434,6.196,4.2923
0.31122,-0.74058,11.474,8.041,5.9229,4.1321,-0.338,-0.206,-0.016,0.216,0.0061236,0.01175,0.018629,0.0249,11.376,7.8613,5.6552,3.6929
0.60198,-1.1577,9.9552,6.4229,4.8364,3.5063,-0.336,-0.2,-0.008,0.228,0.0072874,0.014886,0.022948,0.029393,9.8332,6.2045,4.5111,3.0112
0.68921,-0.3956,6.2698,4.0558,3.1002,2.2693,-0.338,-0.204,-0.014,0.222,0.011141,0.022704,0.033692,0.042029,6.0735,3.713,2.6072,1.5906
0.083821,-1.2111,25.941,16.508,12.627,9.7276,-0.336,-0.2,-0.008,0.23,0.0029709,0.0061677,0.0092233,0.011396,25.892,16.424,12.515,9.5592
0.15238,-0.27361,5.6663,3.6472,2.6038,1.8644,-0.346,-0.218,-0.034,0.194,0.011636,0.023547,0.037542,0.048217,5.4504,3.2503,2.0312,1.1166
0.99613,-1.448,8.224,5.1606,3.8901,2.8407,-0.336,-0.2,-0.006,0.23,0.0087412,0.018435,0.028077,0.035416,8.0713,4.8897,3.4877,2.26
0.10665,-0.05985,2.0852,1.5933,1.3591,1.1904,-0.346,-0.218,-0.032,0.202,0.028702,0.049268,0.063501,0.086166,1.5367,0.86379,0.49305,0.28835
0.77491,-0.28698,5.8727,3.7986,2.9372,2.1692,-0.338,-0.204,-0.012,0.224,0.01192,0.02425,0.035346,0.043811,5.664,3.4373,2.4203,1.4732
0.084436,-0.94282,31.393,19.826,16.7,13.397,-0.338,-0.204,-0.012,0.222,0.0026353,0.0051084,0.006984,0.0081797,31.357,19.764,16.614,13.264
0.80007,-0.89313,8.0127,5.3097,4.0014,2.897,-0.338,-0.202,-0.01,0.226,0.0089354,0.017805,0.027127,0.034445,7.8635,5.0443,3.6102,2.3198
0.18185,-1.1564,17.816,12.51,9.6238,7.0851,-0.336,-0.2,-0.008,0.228,0.004425,0.0079064,0.011975,0.015409,17.753,12.399,9.4643,6.8379
0.13607,-0.20532,4.2942,2.7905,2.0753,1.5685,-0.346,-0.22,-0.038,0.192,0.014904,0.029738,0.044758,0.057262,4.0065,2.2969,1.3931,0.76224
0.54986,-1.3431,10.797,6.7223,5.0072,3.6395,-0.336,-0.2,-0.006,0.23,0.0068197,0.014322,0.022284,0.028635,10.679,6.5126,4.6924,3.1645
0.62206,-1.0195,9.1863,6.2082,4.667,3.3568,-0.338,-0.202,-0.01,0.226,0.0079352,0.015318,0.023589,0.030396,9.0589,5.9802,4.3286,2.8417
0.40181,-1.4515,12.102,7.5604,5.6045,4.0716,-0.336,-0.198,-0.006,0.234,0.0061757,0.012832,0.020203,0.026074,11.999,7.3741,5.3222,3.6476
0.12332,-1.2819,21.891,12.856,10.388,7.6851,-0.336,-0.2,-0.006,0.232,0.0033366,0.0078121,0.011171,0.014413,21.833,12.753,10.242,7.469
0.41727,-1.4928,11.611,7.3414,5.4026,3.9482,-0.336,-0.198,-0.004,0.234,0.0063778,0.013264,0.020911,0.026847,11.504,7.1488,5.1102,3.5112
0.94479,-0.79975,7.3296,4.8682,3.6917,2.6837,-0.338,-0.202,-0.01,0.226,0.0096256,0.019303,0.029166,0.03675,7.1668,4.5804,3.2694,2.0744
0.33772,-0.157,4.0008,2.7116,2.1285,1.6372,-0.34,-0.208,-0.02,0.214,0.0167,0.031992,0.045126,0.05601,3.7013,2.2217,1.4617,0.84301
0.1112,-0.34518,9.2592,5.6487,3.7259,2.4484,-0.344,-0.218,-0.036,0.192,0.0072969,0.015624,0.027543,0.037911,9.1246,5.3728,3.3034,1.8049
0.24169,-0.93633,17.165,10.852,8.1995,5.9502,-0.338,-0.204,-0.012,0.222,0.0042429,0.0089249,0.013739,0.018006,17.093,10.723,8.0098,5.6426
0.13197,-0.091027,2.5039,1.8254,1.5038,1.2673,-0.346,-0.218,-0.032,0.2,0.024581,0.043608,0.057845,0.077122,2.0371,1.1588,0.67445,0.38964
0.57521,-1.4769,10.25,6.3621,4.7832,3.4683,-0.336,-0.198,-0.006,0.232,0.0071124,0.015156,0.023322,0.029963,10.127,6.1422,4.4517,2.9754
0.35316,-0.28087,5.1064,3.4074,2.5915,1.913,-0.34,-0.21,-0.022,0.21,0.013233,0.025972,0.03853,0.048031,4.871,3.001,2.019,1.1714
0.043024,-1.3053,26.729,17.484,12.574,9.7469,-0.336,-0.198,-0.006,0.232,0.0029454,0.0058056,0.0093268,0.011534,26.683,17.402,12.469,9.5946
0.73172,-0.55332,7.0714,4.5346,3.4439,2.5045,-0.338,-0.204,-0.014,0.222,0.010011,0.020511,0.03083,0.038709,6.8966,4.226,2.9956,1.8652
0.54701,-1.1053,10.115,6.7097,5.089,3.648,-0.336,-0.202,-0.01,0.228,0.007207,0.014203,0.021854,0.02836,9.9981,6.5008,4.778,3.1698
0.18896,-0.49201,11.399,7.1533,5.0357,3.3413,-0.342,-0.212,-0.026,0.204,0.0062008,0.012848,0.021318,0.029441,11.291,6.9441,4.7182,2.8162
0.36848,-0.58808,9.1429,5.8359,4.3488,3.0566,-0.34,-0.208,-0.018,0.214,0.0077051,0.015945,0.024767,0.032269,9.0091,5.5916,3.9878,2.4965
0.081126,-0.11092,2.5963,1.8366,1.4896,1.2531,-0.35,-0.226,-0.044,0.186,0.022934,0.042174,0.057339,0.078045,2.137,1.1683,0.65373,0.37095
0.48679,-0.88615,10.559,6.6619,5.0461,3.5978,-0.338,-0.204,-0.012,0.222,0.0068444,0.014178,0.021858,0.028438,10.442,6.4509,4.7333,3.109
0.30635,-0.77203,12.34,8.2887,6.2426,4.3559,-0.338,-0.206,-0.016,0.218,0.005801,0.011486,0.017792,0.023735,12.246,8.1171,5.9869,3.9354
0.81763,-0.32228,6.0404,3.912,3.0172,2.2224,-0.338,-0.202,-0.012,0.224,0.011624,0.023606,0.034589,0.042941,5.8376,3.5601,2.512,1.5359
0.37861,-0.29597,5.3267,3.4988,2.6672,1.9659,-0.34,-0.208,-0.022,0.212,0.012735,0.025447,0.037695,0.046924,5.0987,3.1035,2.1087,1.2335
0.35073,-0.095816,3.7013,2.5325,2.0153,1.573,-0.34,-0.208,-0.018,0.218,0.018066,0.034255,0.047238,0.058695,3.3787,2.0164,1.3217,0.76556
0.55016,-0.59301,7.7084,4.9702,3.7737,2.7032,-0.338,-0.204,-0.016,0.22,0.0090966,0.018674,0.028324,0.036109,7.5506,4.6879,3.3608,2.0945
0.20774,-1.0976,15.203,11.847,9.2347,6.6633,-0.336,-0.202,-0.01,0.226,0.0050216,0.0083231,0.012348,0.016327,15.137,11.73,9.0655,6.3975
